f1,f2,close,near-close+,close-mid+,mid+,open-mid+,back,central-or-back,rounded,vowel
381.603607178,2488.54711914,0,0,1,1,1,0,0,0,ey
381.679351807,2372.59350586,0,0,1,1,1,0,0,0,ey
382.383758545,2448.29614258,0,0,1,1,1,0,0,0,ey
382.400238037,2410.30712891,0,0,1,1,1,0,0,0,ey
383.173095703,2167.90893555,0,0,1,1,1,0,0,0,ey
384.164398193,2456.73168945,0,0,1,1,1,0,0,0,ey
385.096954346,2530.88989258,0,0,1,1,1,0,0,0,ey
386.599121094,2461.09716797,0,0,1,1,1,0,0,0,ey
386.841308594,2436.34887695,0,0,1,1,1,0,0,0,ey
386.956573486,2429.88574219,0,0,1,1,1,0,0,0,ey
387.765014648,2513.10083008,0,0,1,1,1,0,0,0,ey
387.805358887,2459.47387695,0,0,1,1,1,0,0,0,ey
389.293609619,2462.13012695,0,0,1,1,1,0,0,0,ey
390.556213379,2521.98291016,0,0,1,1,1,0,0,0,ey
390.646362305,2571.9831543,0,0,1,1,1,0,0,0,ey
391.432159424,2517.26782227,0,0,1,1,1,0,0,0,ey
392.136383057,2409.51489258,0,0,1,1,1,0,0,0,ey
393.366943359,2498.1184082,0,0,1,1,1,0,0,0,ey
394.159240723,2567.70727539,0,0,1,1,1,0,0,0,ey
394.164306641,2202.12255859,0,0,1,1,1,0,0,0,ey
394.913665771,2554.26098633,0,0,1,1,1,0,0,0,ey
395.26953125,2399.08959961,0,0,1,1,1,0,0,0,ey
395.308868408,2465.61914062,0,0,1,1,1,0,0,0,ey
396.7684021,2607.88232422,0,0,1,1,1,0,0,0,ey
396.842498779,2150.60449219,0,0,1,1,1,0,0,0,ey
397.26449585,1959.73059082,0,0,1,1,1,0,0,0,ey
397.941619873,2602.04174805,0,0,1,1,1,0,0,0,ey
398.182037354,2495.52978516,0,0,1,1,1,0,0,0,ey
398.735015869,2446.02441406,0,0,1,1,1,0,0,0,ey
400.242767334,2446.62695312,0,0,1,1,1,0,0,0,ey
401.089538574,2490.43408203,0,0,1,1,1,0,0,0,ey
402.228759766,2412.27661133,0,0,1,1,1,0,0,0,ey
402.359466553,2343.43310547,0,0,1,1,1,0,0,0,ey
402.827850342,2491.08789062,0,0,1,1,1,0,0,0,ey
403.345489502,2538.22558594,0,0,1,1,1,0,0,0,ey
403.425170898,2553.83032227,0,0,1,1,1,0,0,0,ey
403.79800415,2519.26928711,0,0,1,1,1,0,0,0,ey
405.353851318,1943.56237793,0,0,1,1,1,0,0,0,ey
405.695709229,2307.44335938,0,0,1,1,1,0,0,0,ey
406.585693359,2477.6965332,0,0,1,1,1,0,0,0,ey
406.937042236,2403.02392578,0,0,1,1,1,0,0,0,ey
407.852539062,2481.87792969,0,0,1,1,1,0,0,0,ey
408.662597656,2334.61767578,0,0,1,1,1,0,0,0,ey
408.999237061,1708.03955078,0,0,1,1,1,0,0,0,ey
410.253723145,2411.88354492,0,0,1,1,1,0,0,0,ey
410.607299805,2480.9855957,0,0,1,1,1,0,0,0,ey
411.337158203,2529.74829102,0,0,1,1,1,0,0,0,ey
411.583129883,2446.22265625,0,0,1,1,1,0,0,0,ey
411.864349365,2428.58740234,0,0,1,1,1,0,0,0,ey
411.870513916,2394.08618164,0,0,1,1,1,0,0,0,ey
412.245452881,2558.08813477,0,0,1,1,1,0,0,0,ey
412.38067627,2455.64624023,0,0,1,1,1,0,0,0,ey
412.747528076,2503.17602539,0,0,1,1,1,0,0,0,ey
413.11605835,2434.91015625,0,0,1,1,1,0,0,0,ey
413.320922852,2281.92700195,0,0,1,1,1,0,0,0,ey
414.192108154,2501.77539062,0,0,1,1,1,0,0,0,ey
414.405792236,2482.68408203,0,0,1,1,1,0,0,0,ey
414.652557373,2284.54956055,0,0,1,1,1,0,0,0,ey
414.777923584,2511.32885742,0,0,1,1,1,0,0,0,ey
415.069458008,2504.44067383,0,0,1,1,1,0,0,0,ey
415.183380127,2546.16430664,0,0,1,1,1,0,0,0,ey
415.220794678,2423.92675781,0,0,1,1,1,0,0,0,ey
415.346099854,2276.38818359,0,0,1,1,1,0,0,0,ey
416.400390625,2403.55834961,0,0,1,1,1,0,0,0,ey
417.060821533,2306.14599609,0,0,1,1,1,0,0,0,ey
417.435302734,2529.10327148,0,0,1,1,1,0,0,0,ey
417.734100342,2089.57006836,0,0,1,1,1,0,0,0,ey
418.958862305,2292.88354492,0,0,1,1,1,0,0,0,ey
419.31652832,2462.68383789,0,0,1,1,1,0,0,0,ey
419.702545166,2486.92138672,0,0,1,1,1,0,0,0,ey
419.726257324,2398.68676758,0,0,1,1,1,0,0,0,ey
420.236694336,2484.12231445,0,0,1,1,1,0,0,0,ey
420.277526855,2577.69824219,0,0,1,1,1,0,0,0,ey
420.389068604,2345.69213867,0,0,1,1,1,0,0,0,ey
420.71005249,2342.49584961,0,0,1,1,1,0,0,0,ey
420.908325195,2028.08178711,0,0,1,1,1,0,0,0,ey
420.920013428,2414.01342773,0,0,1,1,1,0,0,0,ey
420.959533691,2546.53344727,0,0,1,1,1,0,0,0,ey
421.327453613,2522.31201172,0,0,1,1,1,0,0,0,ey
421.817779541,2552.64819336,0,0,1,1,1,0,0,0,ey
422.320556641,2439.14233398,0,0,1,1,1,0,0,0,ey
422.50769043,2555.56738281,0,0,1,1,1,0,0,0,ey
422.905822754,2459.82666016,0,0,1,1,1,0,0,0,ey
422.964172363,2371.87084961,0,0,1,1,1,0,0,0,ey
423.458190918,2453.94335938,0,0,1,1,1,0,0,0,ey
423.536560059,2380.75,0,0,1,1,1,0,0,0,ey
423.66784668,2608.27661133,0,0,1,1,1,0,0,0,ey
423.761444092,2572.7253418,0,0,1,1,1,0,0,0,ey
424.718994141,2359.52514648,0,0,1,1,1,0,0,0,ey
424.926177979,2537.49243164,0,0,1,1,1,0,0,0,ey
424.970092773,2483.27514648,0,0,1,1,1,0,0,0,ey
425.293701172,2563.82373047,0,0,1,1,1,0,0,0,ey
425.734161377,2582.08398438,0,0,1,1,1,0,0,0,ey
426.046234131,2580.203125,0,0,1,1,1,0,0,0,ey
426.120788574,2385.47094727,0,0,1,1,1,0,0,0,ey
426.740570068,2590.31762695,0,0,1,1,1,0,0,0,ey
426.820861816,2597.80444336,0,0,1,1,1,0,0,0,ey
426.836517334,2542.26513672,0,0,1,1,1,0,0,0,ey
427.447570801,2597.85644531,0,0,1,1,1,0,0,0,ey
427.828063965,2500.31811523,0,0,1,1,1,0,0,0,ey
428.44317627,2564.35205078,0,0,1,1,1,0,0,0,ey
428.83303833,2476.46948242,0,0,1,1,1,0,0,0,ey
428.931793213,2554.31152344,0,0,1,1,1,0,0,0,ey
429.121276855,2455.34301758,0,0,1,1,1,0,0,0,ey
429.212402344,2569.47583008,0,0,1,1,1,0,0,0,ey
429.396850586,2516.14331055,0,0,1,1,1,0,0,0,ey
429.673706055,2473.30444336,0,0,1,1,1,0,0,0,ey
429.716033936,2531.91113281,0,0,1,1,1,0,0,0,ey
429.868408203,2616.59667969,0,0,1,1,1,0,0,0,ey
430.042419434,2585.70019531,0,0,1,1,1,0,0,0,ey
430.213378906,2594.48535156,0,0,1,1,1,0,0,0,ey
430.364471436,2360.03540039,0,0,1,1,1,0,0,0,ey
431.368438721,2574.04296875,0,0,1,1,1,0,0,0,ey
431.430175781,2362.14331055,0,0,1,1,1,0,0,0,ey
431.629486084,2513.08666992,0,0,1,1,1,0,0,0,ey
431.86920166,2560.47216797,0,0,1,1,1,0,0,0,ey
432.038208008,2524.31665039,0,0,1,1,1,0,0,0,ey
432.108215332,2412.13305664,0,0,1,1,1,0,0,0,ey
432.243133545,2532.35351562,0,0,1,1,1,0,0,0,ey
432.378692627,2548.17651367,0,0,1,1,1,0,0,0,ey
432.725921631,2551.85791016,0,0,1,1,1,0,0,0,ey
433.098388672,2438.38916016,0,0,1,1,1,0,0,0,ey
433.723205566,2604.41943359,0,0,1,1,1,0,0,0,ey
435.205780029,2628.9453125,0,0,1,1,1,0,0,0,ey
435.732543945,2564.91870117,0,0,1,1,1,0,0,0,ey
436.034210205,2672.5793457,0,0,1,1,1,0,0,0,ey
436.225402832,2513.26220703,0,0,1,1,1,0,0,0,ey
436.241424561,2363.21362305,0,0,1,1,1,0,0,0,ey
436.338287354,2578.38500977,0,0,1,1,1,0,0,0,ey
436.369934082,2367.01904297,0,0,1,1,1,0,0,0,ey
436.616424561,2502.44726562,0,0,1,1,1,0,0,0,ey
436.892211914,2302.66577148,0,0,1,1,1,0,0,0,ey
436.952209473,2458.18505859,0,0,1,1,1,0,0,0,ey
437.169769287,2408.94799805,0,0,1,1,1,0,0,0,ey
437.542449951,2443.91430664,0,0,1,1,1,0,0,0,ey
437.671539307,2465.28466797,0,0,1,1,1,0,0,0,ey
437.964141846,2487.82397461,0,0,1,1,1,0,0,0,ey
438.133361816,2558.39770508,0,0,1,1,1,0,0,0,ey
438.283294678,2536.25219727,0,0,1,1,1,0,0,0,ey
439.242675781,2432.21264648,0,0,1,1,1,0,0,0,ey
439.495422363,2540.69799805,0,0,1,1,1,0,0,0,ey
439.88494873,2457.65893555,0,0,1,1,1,0,0,0,ey
440.853393555,2406.14331055,0,0,1,1,1,0,0,0,ey
441.229736328,2485.48583984,0,0,1,1,1,0,0,0,ey
442.661743164,2414.9050293,0,0,1,1,1,0,0,0,ey
443.379547119,2517.39672852,0,0,1,1,1,0,0,0,ey
443.947753906,2398.96459961,0,0,1,1,1,0,0,0,ey
444.396728516,2516.15600586,0,0,1,1,1,0,0,0,ey
444.510131836,2564.85742188,0,0,1,1,1,0,0,0,ey
444.620178223,2189.22314453,0,0,1,1,1,0,0,0,ey
446.601318359,2353.2253418,0,0,1,1,1,0,0,0,ey
446.760559082,2509.26782227,0,0,1,1,1,0,0,0,ey
446.936676025,2451.71484375,0,0,1,1,1,0,0,0,ey
448.697357178,2165.27148438,0,0,1,1,1,0,0,0,ey
449.120300293,2291.85400391,0,0,1,1,1,0,0,0,ey
451.834991455,2389.85131836,0,0,1,1,1,0,0,0,ey
451.993133545,2560.02880859,0,0,1,1,1,0,0,0,ey
453.355834961,2060.07226562,0,0,1,1,1,0,0,0,ey
454.079681396,2344.58032227,0,0,1,1,1,0,0,0,ey
454.630065918,2252.39355469,0,0,1,1,1,0,0,0,ey
454.751586914,2429.30371094,0,0,1,1,1,0,0,0,ey
456.466827393,2439.77099609,0,0,1,1,1,0,0,0,ey
458.992858887,2361.11962891,0,0,1,1,1,0,0,0,ey
459.003936768,1970.77441406,0,0,1,1,1,0,0,0,ey
459.32598877,2101.43310547,0,0,1,1,1,0,0,0,ey
460.011627197,2371.70922852,0,0,1,1,1,0,0,0,ey
460.133758545,2524.90771484,0,0,1,1,1,0,0,0,ey
462.861236572,2326.0402832,0,0,1,1,1,0,0,0,ey
462.992401123,2370.96435547,0,0,1,1,1,0,0,0,ey
463.360992432,2345.96118164,0,0,1,1,1,0,0,0,ey
463.550567627,2509.3371582,0,0,1,1,1,0,0,0,ey
465.672485352,2367.98974609,0,0,1,1,1,0,0,0,ey
466.630981445,2335.81518555,0,0,1,1,1,0,0,0,ey
467.101013184,2425.53198242,0,0,1,1,1,0,0,0,ey
468.471466064,2122.49902344,0,0,1,1,1,0,0,0,ey
468.955230713,2197.87402344,0,0,1,1,1,0,0,0,ey
469.579437256,2200.45288086,0,0,1,1,1,0,0,0,ey
469.831756592,2342.92163086,0,0,1,1,1,0,0,0,ey
470.404846191,2271.49487305,0,0,1,1,1,0,0,0,ey
473.821807861,2246.13842773,0,0,1,1,1,0,0,0,ey
474.607025146,2544.37548828,0,0,1,1,1,0,0,0,ey
474.799591064,2393.44189453,0,0,1,1,1,0,0,0,ey
475.794616699,2513.27172852,0,0,1,1,1,0,0,0,ey
477.651824951,2304.02319336,0,0,1,1,1,0,0,0,ey
480.088897705,2362.72338867,0,0,1,1,1,0,0,0,ey
480.311798096,2342.41723633,0,0,1,1,1,0,0,0,ey
480.751586914,2448.60913086,0,0,1,1,1,0,0,0,ey
481.33291626,2423.12109375,0,0,1,1,1,0,0,0,ey
485.463531494,2422.11230469,0,0,1,1,1,0,0,0,ey
486.830474854,2351.64306641,0,0,1,1,1,0,0,0,ey
487.143066406,2390.97070312,0,0,1,1,1,0,0,0,ey
487.644470215,2384.18945312,0,0,1,1,1,0,0,0,ey
489.128936768,2464.38891602,0,0,1,1,1,0,0,0,ey
489.696594238,2419.64648438,0,0,1,1,1,0,0,0,ey
490.292144775,2510.93774414,0,0,1,1,1,0,0,0,ey
490.716796875,2251.94921875,0,0,1,1,1,0,0,0,ey
491.241821289,2353.25219727,0,0,1,1,1,0,0,0,ey
491.637786865,2247.14794922,0,0,1,1,1,0,0,0,ey
493.82220459,2417.51806641,0,0,1,1,1,0,0,0,ey
494.472442627,2193.15649414,0,0,1,1,1,0,0,0,ey
494.636474609,2189.24560547,0,0,1,1,1,0,0,0,ey
495.363006592,2367.27319336,0,0,1,1,1,0,0,0,ey
496.698242188,2478.3215332,0,0,1,1,1,0,0,0,ey
497.946899414,2268.08764648,0,0,1,1,1,0,0,0,ey
498.84375,2447.51513672,0,0,1,1,1,0,0,0,ey
499.176239014,2342.12963867,0,0,1,1,1,0,0,0,ey
502.026184082,2408.8984375,0,0,1,1,1,0,0,0,ey
503.158905029,2459.12109375,0,0,1,1,1,0,0,0,ey
503.989196777,2417.74145508,0,0,1,1,1,0,0,0,ey
506.775177002,2282.96020508,0,0,1,1,1,0,0,0,ey
507.969085693,2262.67797852,0,0,1,1,1,0,0,0,ey
510.851928711,2446.35424805,0,0,1,1,1,0,0,0,ey
512.323486328,2293.81811523,0,0,1,1,1,0,0,0,ey
514.110717773,2410.31689453,0,0,1,1,1,0,0,0,ey
514.167297363,2368.33837891,0,0,1,1,1,0,0,0,ey
516.635681152,2184.65722656,0,0,1,1,1,0,0,0,ey
517.421020508,2501.55615234,0,0,1,1,1,0,0,0,ey
517.953674316,2424.44189453,0,0,1,1,1,0,0,0,ey
519.598571777,2267.69213867,0,0,1,1,1,0,0,0,ey
523.068969727,2387.55810547,0,0,1,1,1,0,0,0,ey
523.462280273,2294.6875,0,0,1,1,1,0,0,0,ey
525.28527832,2375.14599609,0,0,1,1,1,0,0,0,ey
525.293395996,2379.18847656,0,0,1,1,1,0,0,0,ey
528.46472168,2343.23486328,0,0,1,1,1,0,0,0,ey
532.38482666,2336.6262207,0,0,1,1,1,0,0,0,ey
534.746032715,2295.18676758,0,0,1,1,1,0,0,0,ey
535.484130859,2497.64086914,0,0,1,1,1,0,0,0,ey
535.746459961,2301.19555664,0,0,1,1,1,0,0,0,ey
539.657470703,2286.71337891,0,0,1,1,1,0,0,0,ey
540.199035645,2358.29272461,0,0,1,1,1,0,0,0,ey
540.59564209,2439.9597168,0,0,1,1,1,0,0,0,ey
542.385925293,2403.98974609,0,0,1,1,1,0,0,0,ey
543.015930176,2388.42822266,0,0,1,1,1,0,0,0,ey
544.032531738,2351.76342773,0,0,1,1,1,0,0,0,ey
544.294799805,2241.31103516,0,0,1,1,1,0,0,0,ey
544.863647461,2275.54077148,0,0,1,1,1,0,0,0,ey
544.98248291,2403.42871094,0,0,1,1,1,0,0,0,ey
545.059020996,2283.54248047,0,0,1,1,1,0,0,0,ey
546.715637207,2039.93273926,0,0,1,1,1,0,0,0,ey
546.912902832,2052.25097656,0,0,1,1,1,0,0,0,ey
547.083190918,2198.31835938,0,0,1,1,1,0,0,0,ey
548.432312012,2402.85205078,0,0,1,1,1,0,0,0,ey
551.021728516,2429.75390625,0,0,1,1,1,0,0,0,ey
551.887817383,2434.44970703,0,0,1,1,1,0,0,0,ey
556.692993164,2356.05834961,0,0,1,1,1,0,0,0,ey
557.073242188,2319.31665039,0,0,1,1,1,0,0,0,ey
558.001037598,2356.32177734,0,0,1,1,1,0,0,0,ey
558.302307129,2355.96972656,0,0,1,1,1,0,0,0,ey
558.591003418,2488.55004883,0,0,1,1,1,0,0,0,ey
559.632141113,2274.4699707,0,0,1,1,1,0,0,0,ey
560.457763672,2265.47949219,0,0,1,1,1,0,0,0,ey
560.671386719,2337.65917969,0,0,1,1,1,0,0,0,ey
561.925964355,2337.88574219,0,0,1,1,1,0,0,0,ey
562.060913086,1846.70959473,0,0,1,1,1,0,0,0,ey
562.225280762,2206.54785156,0,0,1,1,1,0,0,0,ey
562.267883301,2249.29101562,0,0,1,1,1,0,0,0,ey
562.476074219,2238.22631836,0,0,1,1,1,0,0,0,ey
562.753356934,2389.05932617,0,0,1,1,1,0,0,0,ey
562.990844727,2350.90234375,0,0,1,1,1,0,0,0,ey
563.407043457,2380.35424805,0,0,1,1,1,0,0,0,ey
564.67956543,2397.23291016,0,0,1,1,1,0,0,0,ey
565.233459473,2302.91918945,0,0,1,1,1,0,0,0,ey
565.57244873,2363.72436523,0,0,1,1,1,0,0,0,ey
567.390136719,2264.53369141,0,0,1,1,1,0,0,0,ey
568.633911133,2296.13500977,0,0,1,1,1,0,0,0,ey
569.368591309,2259.47216797,0,0,1,1,1,0,0,0,ey
570.086669922,2254.86132812,0,0,1,1,1,0,0,0,ey
570.314880371,2356.65649414,0,0,1,1,1,0,0,0,ey
570.325744629,2350.40405273,0,0,1,1,1,0,0,0,ey
570.700439453,2364.76245117,0,0,1,1,1,0,0,0,ey
571.304626465,2290.08129883,0,0,1,1,1,0,0,0,ey
571.347412109,2389.30371094,0,0,1,1,1,0,0,0,ey
572.004089355,2332.15966797,0,0,1,1,1,0,0,0,ey
572.071716309,2318.7902832,0,0,1,1,1,0,0,0,ey
573.649108887,2488.36962891,0,0,1,1,1,0,0,0,ey
574.39630127,2401.80395508,0,0,1,1,1,0,0,0,ey
577.331115723,2341.61523438,0,0,1,1,1,0,0,0,ey
577.660095215,2288.65771484,0,0,1,1,1,0,0,0,ey
580.721496582,2331.65649414,0,0,1,1,1,0,0,0,ey
581.568237305,2308.89672852,0,0,1,1,1,0,0,0,ey
582.043395996,2473.23242188,0,0,1,1,1,0,0,0,ey
582.807434082,1966.26281738,0,0,1,1,1,0,0,0,ey
583.364624023,2299.18554688,0,0,1,1,1,0,0,0,ey
584.896179199,2363.84228516,0,0,1,1,1,0,0,0,ey
587.371948242,2252.00683594,0,0,1,1,1,0,0,0,ey
588.039428711,2298.50927734,0,0,1,1,1,0,0,0,ey
588.605224609,2298.01196289,0,0,1,1,1,0,0,0,ey
588.63885498,2228.08251953,0,0,1,1,1,0,0,0,ey
593.089538574,2258.18652344,0,0,1,1,1,0,0,0,ey
593.67767334,2222.47094727,0,0,1,1,1,0,0,0,ey
599.035705566,2420.45629883,0,0,1,1,1,0,0,0,ey
599.551452637,2088.19799805,0,0,1,1,1,0,0,0,ey
603.282653809,2496.98925781,0,0,1,1,1,0,0,0,ey
603.612609863,1771.3927002,0,0,1,1,1,0,0,0,ey
603.757263184,2143.79052734,0,0,1,1,1,0,0,0,ey
604.444702148,2215.99072266,0,0,1,1,1,0,0,0,ey
605.82019043,2246.90014648,0,0,1,1,1,0,0,0,ey
606.243835449,2136.01879883,0,0,1,1,1,0,0,0,ey
607.582885742,2326.86621094,0,0,1,1,1,0,0,0,ey
607.834289551,1798.90478516,0,0,1,1,1,0,0,0,ey
607.893432617,2190.05810547,0,0,1,1,1,0,0,0,ey
609.358276367,2363.93115234,0,0,1,1,1,0,0,0,ey
609.77355957,2079.828125,0,0,1,1,1,0,0,0,ey
612.455627441,2408.33935547,0,0,1,1,1,0,0,0,ey
612.472106934,2173.24731445,0,0,1,1,1,0,0,0,ey
613.46496582,1822.43884277,0,0,1,1,1,0,0,0,ey
613.581298828,2291.11791992,0,0,1,1,1,0,0,0,ey
615.187438965,1612.47497559,0,0,1,1,1,0,0,0,ey
616.511230469,2168.58105469,0,0,1,1,1,0,0,0,ey
616.834777832,1880.08898926,0,0,1,1,1,0,0,0,ey
617.118835449,1947.70825195,0,0,1,1,1,0,0,0,ey
617.139282227,2149.24951172,0,0,1,1,1,0,0,0,ey
617.692138672,2445.69067383,0,0,1,1,1,0,0,0,ey
618.629272461,1530.8503418,0,0,1,1,1,0,0,0,ey
619.92401123,2216.08886719,0,0,1,1,1,0,0,0,ey
620.814819336,2342.77514648,0,0,1,1,1,0,0,0,ey
626.940002441,2297.8371582,0,0,1,1,1,0,0,0,ey
628.842956543,2323.63842773,0,0,1,1,1,0,0,0,ey
631.856140137,2276.62548828,0,0,1,1,1,0,0,0,ey
638.938110352,2257.49755859,0,0,1,1,1,0,0,0,ey
639.949951172,2216.05810547,0,0,1,1,1,0,0,0,ey
648.934936523,1997.90393066,0,0,1,1,1,0,0,0,ey
680.911499023,1817.16467285,0,0,1,1,1,0,0,0,ey
692.187744141,1694.43933105,0,0,1,1,1,0,0,0,ey
213.705184937,2091.99414062,0,1,1,1,1,0,0,0,ih
223.509750366,2371.56884766,0,1,1,1,1,0,0,0,ih
228.603759766,1865.83703613,0,1,1,1,1,0,0,0,ih
233.276855469,1989.61865234,0,1,1,1,1,0,0,0,ih
238.578445435,2143.88330078,0,1,1,1,1,0,0,0,ih
239.759841919,2106.52856445,0,1,1,1,1,0,0,0,ih
244.584762573,1915.07958984,0,1,1,1,1,0,0,0,ih
245.472915649,1917.13061523,0,1,1,1,1,0,0,0,ih
248.300750732,1695.53869629,0,1,1,1,1,0,0,0,ih
249.870178223,2115.74804688,0,1,1,1,1,0,0,0,ih
258.915527344,2110.73803711,0,1,1,1,1,0,0,0,ih
259.108795166,1981.48327637,0,1,1,1,1,0,0,0,ih
259.235870361,2086.15478516,0,1,1,1,1,0,0,0,ih
260.258087158,1525.23474121,0,1,1,1,1,0,0,0,ih
263.074035645,1779.57617188,0,1,1,1,1,0,0,0,ih
265.271514893,2007.19848633,0,1,1,1,1,0,0,0,ih
265.599456787,1955.94946289,0,1,1,1,1,0,0,0,ih
266.738555908,1745.29040527,0,1,1,1,1,0,0,0,ih
270.813140869,2203.01000977,0,1,1,1,1,0,0,0,ih
271.137054443,2033.17260742,0,1,1,1,1,0,0,0,ih
271.334686279,1786.19836426,0,1,1,1,1,0,0,0,ih
273.769317627,1736.80407715,0,1,1,1,1,0,0,0,ih
274.623809814,1967.63183594,0,1,1,1,1,0,0,0,ih
275.886047363,2160.54614258,0,1,1,1,1,0,0,0,ih
276.03717041,1701.20935059,0,1,1,1,1,0,0,0,ih
284.827148438,2345.64135742,0,1,1,1,1,0,0,0,ih
287.780761719,2213.60717773,0,1,1,1,1,0,0,0,ih
295.213745117,1831.19030762,0,1,1,1,1,0,0,0,ih
295.565612793,2367.97460938,0,1,1,1,1,0,0,0,ih
300.444915771,2167.78662109,0,1,1,1,1,0,0,0,ih
306.482727051,1792.96850586,0,1,1,1,1,0,0,0,ih
306.725708008,1785.20349121,0,1,1,1,1,0,0,0,ih
308.202545166,1876.10595703,0,1,1,1,1,0,0,0,ih
308.514373779,2083.4753418,0,1,1,1,1,0,0,0,ih
309.347717285,2220.42773438,0,1,1,1,1,0,0,0,ih
309.838256836,2042.50671387,0,1,1,1,1,0,0,0,ih
310.517608643,2062.59887695,0,1,1,1,1,0,0,0,ih
316.023254395,2302.62084961,0,1,1,1,1,0,0,0,ih
316.19732666,2328.05029297,0,1,1,1,1,0,0,0,ih
321.352111816,2342.28833008,0,1,1,1,1,0,0,0,ih
331.816955566,2129.40991211,0,1,1,1,1,0,0,0,ih
332.593780518,2079.36572266,0,1,1,1,1,0,0,0,ih
332.91293335,2121.1262207,0,1,1,1,1,0,0,0,ih
343.445617676,1863.63537598,0,1,1,1,1,0,0,0,ih
345.513946533,2165.58862305,0,1,1,1,1,0,0,0,ih
348.406005859,2296.36938477,0,1,1,1,1,0,0,0,ih
349.689758301,2307.32421875,0,1,1,1,1,0,0,0,ih
353.618225098,2315.03588867,0,1,1,1,1,0,0,0,ih
354.437255859,2401.62451172,0,1,1,1,1,0,0,0,ih
358.536102295,2232.74414062,0,1,1,1,1,0,0,0,ih
359.392974854,2167.42236328,0,1,1,1,1,0,0,0,ih
359.995269775,2452.85107422,0,1,1,1,1,0,0,0,ih
360.601318359,2460.1027832,0,1,1,1,1,0,0,0,ih
363.483917236,2224.82006836,0,1,1,1,1,0,0,0,ih
365.328491211,2194.0402832,0,1,1,1,1,0,0,0,ih
368.545196533,1922.24609375,0,1,1,1,1,0,0,0,ih
369.807922363,2090.83862305,0,1,1,1,1,0,0,0,ih
370.218383789,2483.14257812,0,1,1,1,1,0,0,0,ih
371.560577393,2033.57324219,0,1,1,1,1,0,0,0,ih
371.877258301,2034.14709473,0,1,1,1,1,0,0,0,ih
371.888031006,2356.5300293,0,1,1,1,1,0,0,0,ih
373.323883057,1739.06738281,0,1,1,1,1,0,0,0,ih
373.457977295,2256.67260742,0,1,1,1,1,0,0,0,ih
374.871582031,2244.13085938,0,1,1,1,1,0,0,0,ih
376.034423828,2386.08374023,0,1,1,1,1,0,0,0,ih
377.765411377,2432.03393555,0,1,1,1,1,0,0,0,ih
377.961608887,2286.30224609,0,1,1,1,1,0,0,0,ih
378.934661865,1788.64221191,0,1,1,1,1,0,0,0,ih
379.911376953,2194.90136719,0,1,1,1,1,0,0,0,ih
382.198883057,2428.14038086,0,1,1,1,1,0,0,0,ih
382.728546143,2285.3972168,0,1,1,1,1,0,0,0,ih
382.93737793,2236.46923828,0,1,1,1,1,0,0,0,ih
384.497772217,2233.41821289,0,1,1,1,1,0,0,0,ih
386.967895508,2019.2689209,0,1,1,1,1,0,0,0,ih
387.155303955,2323.35351562,0,1,1,1,1,0,0,0,ih
389.43762207,2386.83251953,0,1,1,1,1,0,0,0,ih
389.726196289,2492.35571289,0,1,1,1,1,0,0,0,ih
391.134490967,2239.67553711,0,1,1,1,1,0,0,0,ih
392.244567871,2230.95776367,0,1,1,1,1,0,0,0,ih
393.687896729,2415.6887207,0,1,1,1,1,0,0,0,ih
395.376403809,2263.47607422,0,1,1,1,1,0,0,0,ih
395.484832764,2279.1184082,0,1,1,1,1,0,0,0,ih
395.574493408,2207.19091797,0,1,1,1,1,0,0,0,ih
395.683135986,2462.92700195,0,1,1,1,1,0,0,0,ih
396.701141357,2585.32128906,0,1,1,1,1,0,0,0,ih
397.129821777,2388.7902832,0,1,1,1,1,0,0,0,ih
397.386688232,2300.6953125,0,1,1,1,1,0,0,0,ih
398.715026855,2312.77783203,0,1,1,1,1,0,0,0,ih
399.723937988,2241.75341797,0,1,1,1,1,0,0,0,ih
400.348510742,2212.35449219,0,1,1,1,1,0,0,0,ih
401.21786499,2340.16357422,0,1,1,1,1,0,0,0,ih
401.222381592,2378.79418945,0,1,1,1,1,0,0,0,ih
401.408691406,2313.953125,0,1,1,1,1,0,0,0,ih
401.775970459,2228.17041016,0,1,1,1,1,0,0,0,ih
401.944976807,2340.17431641,0,1,1,1,1,0,0,0,ih
402.244842529,2173.81811523,0,1,1,1,1,0,0,0,ih
402.973327637,2241.84033203,0,1,1,1,1,0,0,0,ih
404.268707275,2397.30200195,0,1,1,1,1,0,0,0,ih
404.288482666,2240.0703125,0,1,1,1,1,0,0,0,ih
404.413604736,2400.68774414,0,1,1,1,1,0,0,0,ih
405.787078857,2254.65014648,0,1,1,1,1,0,0,0,ih
406.840332031,2204.11523438,0,1,1,1,1,0,0,0,ih
407.285858154,2370.04174805,0,1,1,1,1,0,0,0,ih
407.336730957,2233.82543945,0,1,1,1,1,0,0,0,ih
407.388793945,2157.25561523,0,1,1,1,1,0,0,0,ih
407.427642822,2213.21118164,0,1,1,1,1,0,0,0,ih
407.57699585,2215.00683594,0,1,1,1,1,0,0,0,ih
408.583496094,1641.72253418,0,1,1,1,1,0,0,0,ih
408.653961182,2292.12060547,0,1,1,1,1,0,0,0,ih
408.864593506,2086.11352539,0,1,1,1,1,0,0,0,ih
410.215667725,2424.62573242,0,1,1,1,1,0,0,0,ih
410.789337158,2322.15258789,0,1,1,1,1,0,0,0,ih
